Hour,Day,Month,Year,PM2.5,Mean,AQI,PM10,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
0,1,1,2018,42.0,42.0,68.0,86.0,1.0,69.0,3.0,3.0,50.0,737.9375,0.025000001024000348,268140.0,275.83519989013666,60.00400799560547,693.375
1,1,1,2018,45.0,43.5,67.0,84.0,1.1,77.0,2.0,6.0,50.0,737.9375,0.025000001024000348,268140.0,275.83519989013666,60.00400799560547,693.375
2,1,1,2018,50.0,45.66666666666666,69.0,87.0,1.0,75.0,2.0,5.0,50.0,737.9375,0.025000001024000348,268140.0,275.83519989013666,60.00400799560547,693.375
3,1,1,2018,40.0,44.25,62.0,74.0,0.9,71.0,2.0,5.0,50.0,739.9375,0.02500000085500069,268172.0,275.8908999633789,60.00603999328613,770.8125
4,1,1,2018,39.0,43.2,57.0,64.0,0.9,68.0,2.0,4.0,50.0,739.9375,0.02500000085500069,268172.0,275.8908999633789,60.00603999328613,770.8125
5,1,1,2018,40.0,42.66666666666666,58.0,66.0,1.0,70.0,2.0,6.0,50.0,739.9375,0.02500000085500069,268172.0,275.8908999633789,60.00603999328613,770.8125
6,1,1,2018,33.0,41.285714285714285,56.0,61.0,1.1,70.0,2.0,7.0,50.0,742.125,0.02500000084600039,267708.0,275.9107998657226,60.00468399810791,762.25
7,1,1,2018,28.0,39.625,53.0,56.0,1.0,67.0,2.0,6.0,50.0,742.125,0.02500000084600039,267708.0,275.9107998657226,60.00468399810791,762.25
8,1,1,2018,24.0,37.888888888888886,48.0,48.0,0.9,64.0,2.0,4.0,50.0,742.125,0.02500000084600039,267708.0,275.9107998657226,60.00468399810791,762.25
9,1,1,2018,25.0,36.6,50.0,50.0,0.9,53.0,8.0,5.0,50.0,743.1875,0.02500000106500089,267928.0,275.8979998779297,60.003483993530274,685.5
10,1,1,2018,20.0,35.09090909090909,51.0,51.0,0.8,48.0,15.0,5.0,50.0,743.1875,0.02500000106500089,267928.0,275.8979998779297,60.003483993530274,685.5
11,1,1,2018,18.0,33.666666666666664,40.0,40.0,0.6,41.0,26.0,3.0,50.0,743.1875,0.02500000106500089,267928.0,275.8979998779297,60.003483993530274,685.5
12,1,1,2018,9.0,31.76923076923077,23.0,23.0,0.4,31.0,40.0,2.0,50.0,741.0,0.0250000013500005,268196.0,275.86529998779287,60.00173999786377,685.0
13,1,1,2018,12.0,30.357142857142854,17.0,14.0,0.3,26.0,47.0,2.0,50.0,741.0,0.0250000013500005,268196.0,275.86529998779287,60.00173999786377,685.0
14,1,1,2018,8.0,28.86666666666667,20.0,20.0,0.4,30.0,46.0,2.0,50.0,741.0,0.0250000013500005,268196.0,275.86529998779287,60.00173999786377,685.0
15,1,1,2018,17.0,28.125,40.0,40.0,0.6,41.0,37.0,2.0,50.0,741.375,0.025000001751000055,268404.0,275.8607000732422,60.00223199462891,685.0
16,1,1,2018,27.0,28.058823529411764,56.0,61.0,0.8,51.0,28.0,5.0,50.0,741.375,0.025000001751000055,268404.0,275.8607000732422,60.00223199462891,685.0
17,1,1,2018,42.0,28.83333333333333,70.0,89.0,1.2,66.0,19.0,7.0,50.0,741.375,0.025000001751000055,268404.0,275.8607000732422,60.00223199462891,685.0
18,1,1,2018,57.0,30.315789473684212,82.0,114.0,1.8,83.0,4.0,14.0,50.0,739.25,0.02500000172699988,268820.0,275.83519989013666,60.00211599731446,685.0
19,1,1,2018,74.0,32.5,104.0,158.0,1.8,87.0,2.0,17.0,50.0,739.25,0.02500000172699988,268820.0,275.83519989013666,60.00211599731446,685.0
20,1,1,2018,81.0,34.8095238095238,112.0,173.0,1.8,92.0,2.0,17.0,50.0,739.25,0.02500000172699988,268820.0,275.83519989013666,60.00211599731446,685.0
21,1,1,2018,62.0,36.04545454545455,98.0,145.0,1.8,81.0,3.0,9.0,50.0,738.0625,0.025000001664999875,268940.0,275.82149993896485,60.00199599456787,685.0
22,1,1,2018,58.0,37.0,84.0,118.0,1.8,76.0,3.0,9.0,50.0,738.0625,0.025000001664999875,268940.0,275.82149993896485,60.00199599456787,685.0
23,1,1,2018,58.0,37.875,101.0,151.0,1.8,78.0,2.0,4.0,50.0,738.0625,0.025000001664999875,268940.0,275.82149993896485,60.00199599456787,685.0
0,2,1,2018,55.5,38.58,89.5,128.0,1.6,72.5,2.0,3.0,50.0,741.8125,0.025000001666000117,269460.0,275.8383999633789,60.003403991699216,695.0
1,2,1,2018,53.0,39.134615384615394,78.0,105.0,1.3,67.0,2.0,2.0,50.0,741.8125,0.025000001666000117,269460.0,275.8383999633789,60.003403991699216,695.0
2,2,1,2018,54.0,39.685185185185176,77.0,103.0,1.4,66.0,2.0,3.0,50.0,741.8125,0.025000001666000117,269460.0,275.8383999633789,60.003403991699216,695.0
3,2,1,2018,49.0,40.017857142857146,68.0,84.0,1.2,66.0,2.0,2.0,50.0,736.75,0.02500000094900094,269596.0,275.880599975586,60.00889599609375,779.3125
4,2,1,2018,52.0,40.43103448275862,71.0,90.0,1.4,64.0,2.0,2.0,50.0,736.75,0.02500000094900094,269596.0,275.880599975586,60.00889599609375,779.3125
5,2,1,2018,51.0,40.78333333333333,72.0,93.0,1.3,59.0,2.0,2.0,50.0,736.75,0.02500000094900094,269596.0,275.880599975586,60.00889599609375,779.3125
6,2,1,2018,53.0,41.15,73.0,91.0,1.6,62.0,2.0,2.0,50.0,751.875,0.02500000093699992,269308.0,275.9022998046874,60.00660399627686,730.375
7,2,1,2018,51.0,41.35,76.0,101.0,1.6,64.0,2.0,2.0,50.0,751.875,0.02500000093699992,269308.0,275.9022998046874,60.00660399627686,730.375
8,2,1,2018,49.0,41.31666666666667,73.0,95.0,1.8,63.0,2.0,3.0,50.0,751.875,0.02500000093699992,269308.0,275.9022998046874,60.00660399627686,730.375
9,2,1,2018,55.0,41.81666666666667,75.0,100.0,1.8,64.0,3.0,5.0,50.0,745.4375,0.025000000876000152,269500.0,275.8963000488281,60.0075119934082,685.5625
10,2,1,2018,54.0,42.31666666666667,78.0,106.0,1.3,64.0,6.0,10.0,50.0,745.4375,0.025000000876000152,269500.0,275.8963000488281,60.0075119934082,685.5625
11,2,1,2018,59.0,42.95,80.0,100.0,1.0,63.0,12.0,15.0,50.0,745.4375,0.025000000876000152,269500.0,275.8963000488281,60.0075119934082,685.5625
